header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Harderwijkstraat 100,2573 ZN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42671525-harderwijkstraat-100/?navigateSource=resultlist,20220129_172614,"€ 275,000 kosten koper","€ 3,716    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 128.44 per month,Ground-floor apartment (apartment),Resale property,1934,Living area74 m²External storage space16 m²,74 m²,16 m²,251 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,D        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2003, in ownership)",Full ownership,Back garden,"62 m² (8,75 meter deep and 7,13 meter broad)",Located at the east,Detached brick storage,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 128.44 per month),Yes,Yes,Yes,no
