header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Othellodreef 35,3561 GS Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42661619-othellodreef-35/?navigateSource=resultlist,20220127_212443,"€ 245,000 kosten koper","€ 3,101    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 100.00 per month,Apartment with shared street entrance (apartment),Resale property,1965,Flat roof,Living area79 m²Exterior space attached to the building5 m²External storage space8 m²,79 m²,5 m²,8 m²,249 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,2nd floor,E        What does this mean?,"Roof insulation, double glazing and insulated walls",District heating,Gas water heater,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
