header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Parkvilla (Bouwnr. 14),6663 Lent        ,https://www.funda.nl/en/koop/lent/huis-42684896-parkvilla-bouwnr-14/?navigateSource=resultlist,20220129_072757,"€ 544,500 vrij op naam","€ 2,927    The asking price per m² (€ 544,500) is calculated by dividing the asking price of the home by the living area (186 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",New property,2022,Living area186 m²,186 m²,88 m²,643 m³,6 rooms (4 bedrooms),4 stories,A        What does this mean?,no
