header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Laan van Broekpolder 380,1967 KK Heemskerk        ,https://www.funda.nl/en/koop/heemskerk/huis-42663703-laan-van-broekpolder-380/?navigateSource=resultlist,20220128_144134,"€ 480,000 kosten koper","€ 3,504    The asking price per m² (€ 480,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 74 per month,3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,2005,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area137 m²Other space inside the building27 m²Exterior space attached to the building37 m²,137 m²,27 m²,37 m²,570 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a loft,"Balanced ventilation system, skylight, optical fibre and TV via cable",A        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Intergas (gas-fired from 2021, in ownership)",Full ownership,"Alongside a quiet road, in center and in residential district",Sun terrace,Roof terrace present,"Garage, built-in and underground parking",1 car,Electrical door and electricity,Public parking,no
