header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Willem Frederik Hermansstraat 171 +2 PP,1011 DG Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42412048-willem-frederik-hermansstraat-171-2-pp/?navigateSource=resultlist,20220130_182257,"€ 1,390,000 kosten koper","€ 8,225    The asking price per m² (€ 1,390,000) is calculated by dividing the asking price of the home by the living area (169 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 months,Available,Available in consultation,€ 291.83 per month,Upstairs apartment (apartment),Resale property,2012,Living area169 m²Exterior space attached to the building15 m²External storage space6 m²,169 m²,15 m²,6 m²,433 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",1 story,11th floor,Balanced ventilation system and elevator,A        What does this mean?,Completely insulated,District heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  29-02-2060),€ 7.532 per year,"In center, in residential district and unobstructed surrounding view",Balcony present,Storage box,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 291.83 per month),Yes,Yes,Yes,no
