header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,Location,Shed / storage,Type of parking facilities,error
Type D (Bouwnr. 21),3071 JM Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42650941-type-d-bouwnr-21/?navigateSource=resultlist,20220126_172606,"€ 502,500 vrij op naam","€ 5,982    The asking price per m² (€ 502,500) is calculated by dividing the asking price of the home by the living area (84 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Under option,Available in consultation,Apartment with shared street entrance (apartment),New property,2024,Living area84 m²,84 m²,302 m³,3 rooms (2 bedrooms),1 story,3rd floor,A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,"Alongside water, in residential district and unobstructed surrounding view",Storage box,Parking garage and resident's parking permits,no
