header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eendrachtstraat 30 I,1078 XZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42677190-eendrachtstraat-30-i/?navigateSource=resultlist,20220130_190610,"€ 650,000 kosten koper","€ 7,222    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,Mezzanine (apartment),Resale property,1929,Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building3 m²,90 m²,3 m²,298 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Mechanical ventilation and TV via cable,D        What does this mean?,Mostly double glazed and energy efficient window,CH boiler,CH boiler,"Intergas HReco 36 (gas-fired from 2018, in ownership)",Municipal long-term lease (end date of long-term lease:  31-08-2053),"€ 908,29 per year with option to purchase",In residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes,Yes,No,Yes,no
