header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Schouwenburgsestraat 25,6579 AH Kekerdom        ,https://www.funda.nl/en/koop/kekerdom/huis-42549311-schouwenburgsestraat-25/?navigateSource=resultlist,20220130_165106,"€ 375,000 kosten koper","€ 3,049    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, detached residential property",Resale property,1965,Gable roof covered with roof tiles,Living area123 m²Exterior space attached to the building4 m²External storage space33 m²,123 m²,4 m²,33 m²,373 m²,447 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories and a basement,C        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Bosch (gas-fired combination boiler from 2010, in ownership)",373 m²,Full ownership,Alongside a quiet road,Back garden and surrounded by garden,"213 m² (17 meter deep and 12,5 meter broad)",Located at the northwest,Balcony present,Detached brick storage,Electricity,Not yet present but possible,Parking on private property,no
