header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Van Heemskerckstraat 42,6004 BX Weert        ,https://www.funda.nl/en/koop/weert/huis-42516011-van-heemskerckstraat-42/?navigateSource=resultlist,20220128_041657,"€ 285,000 kosten koper","€ 2,244    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1975,Shed roof covered with roof tiles,Living area127 m²Other space inside the building22 m²Exterior space attached to the building29 m²,127 m²,22 m²,29 m²,180 m²,525 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,Optical fibre and rolldown shutters,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Vaillant HR Solide (gas-fired combination boiler from 2007, in ownership)",180 m²,Full ownership,In residential district,Back garden,"93 m² (11,3 meter deep and 8,2 meter broad)",Located at the west,Built-in,Public parking,no
