header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Marnixkade 49 huis,1015 XT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688831-marnixkade-49-huis/?navigateSource=resultlist,20220129_031657,"€ 1,065,000 kosten koper","€ 9,025    The asking price per m² (€ 1,065,000) is calculated by dividing the asking price of the home by the living area (118 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 110.00 per month,Ground-floor apartment (apartment),Resale property,1890,Protected townscape or village view (permit needed for alterations) and heritage listed,Living area118 m²Other space inside the building4 m²,118 m²,4 m²,330 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,2 stories,Ground floor,"Mechanical ventilation, passive ventilation system and TV via cable",A        What does this mean?,Completely insulated,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler, in ownership",Full ownership,Full ownership,"On navigable waterway, alongside water, in center and in residential district",Back garden,"48 m² (8,55 meter deep and 5,61 meter broad)",Located at the southeast,Attached wooden storage,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 110.00 per month),No,No,Yes,no
