header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
De Hooghkamer 26,2253 JW Voorschoten        ,https://www.funda.nl/en/koop/voorschoten/huis-88992230-de-hooghkamer-26/?navigateSource=resultlist,20220129_182527,"€ 595,000 kosten koper","€ 4,132    The asking price per m² (€ 595,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,"Single-family home, row house (split-level residence)",Resale property,1974,Shed roof covered with roof tiles,Bouwkundige keuring,Living area144 m²Exterior space attached to the building21 m²,144 m²,21 m²,174 m²,548 m³,4 rooms (3 bedrooms),1 bathroom,Toilet,2 stories and a basement,Mechanical ventilation and TV via cable,C        What does this mean?,Mostly double glazed and floor insulation,CH boiler,CH boiler,"Electrical, in ownership",174 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden,Balcony present,Built-in,1 car,Electrical door and electricity,Completely insulated,Public parking and parking garage,no
