header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Maashaven N.z. 37,3072 AE Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42676273-maashaven-nz-37/?navigateSource=resultlist,20220126_171543,"€ 975,000 kosten koper","€ 4,688    The asking price per m² (€ 975,000) is calculated by dividing the asking price of the home by the living area (208 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Available,Available in consultation,"Desirable residence/villa, row house",Resale property,2021,Flat roof covered with asphalt roofing,Woningborg garantiecertificaat,Living area208 m²Exterior space attached to the building39 m²,208 m²,39 m²,64 m²,725 m³,8 rooms (5 bedrooms),2 bathrooms and 2 separate toilets,Bath,4 stories and a basement,"Optical fibre, mechanical ventilation, sliding door and TV via cable",A++        What does this mean?,"Triple glazed, energy efficient window and completely insulated",District heating,Central facility,64 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in center, in residential district and unobstructed surrounding view",Back garden,"16 m² (2,93 meter deep and 5,32 meter broad)",Located at the north accessible via the rear,Balcony present,Built-in,Electricity,Completely insulated,Built-in,2 cars,Electricity,"Parking on gated property, parking on private property, parking garage and resident's parking permits",no
