header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
M.A.de Ruijterstraat 45,7482 BX Haaksbergen        ,https://www.funda.nl/en/koop/haaksbergen/huis-42658532-made-ruijterstraat-45/?navigateSource=resultlist,20220128_013829,"€ 240,000 kosten koper","€ 2,051    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1972,Gable roof covered with roof tiles,Living area117 m²Exterior space attached to the building5 m²,117 m²,5 m²,159 m²,401 m³,6 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,C        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler and partial floor heating,CH boiler,"AWB (gas-fired combination boiler from 2010, in ownership)",159 m²,Full ownership,Unobstructed surrounding view,Back garden and front garden,72 m² (12 meter deep and 6 meter broad),Located at the northwest accessible via the rear,Balcony present,Attached brick storage,Public parking,no
