header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Insulation.1,Type of parking facilities,error
Johann Kuhnaustraat 2,5144 GT Waalwijk        ,https://www.funda.nl/en/koop/waalwijk/huis-42678954-johann-kuhnaustraat-2/?navigateSource=resultlist,20220128_042437,"€ 289,000 kosten koper","€ 2,276    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1976,Flat roof covered with slate,Living area127 m²External storage space35 m²,127 m²,35 m²,214 m²,434 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Air conditioning,C        What does this mean?,Double glazing,CH boiler and gas heater,CH boiler,"Vaillant (gas-fired combination boiler from 2020, in ownership)",214 m²,Full ownership,In residential district,Back garden and front garden,"87 m² (11,4 meter deep and 7,7 meter broad)",Located at the south accessible via the rear,Balcony present,Detached brick storage,Running water,Detached brick garage,1 car,"Electrical door, electricity, heating and running water",Double glazing,Public parking,no
