header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Breestraat 1,5256 ED Heusden (Gem. Heusden)        ,https://www.funda.nl/en/koop/heusden-gem-heusden/huis-41338395-breestraat-1/?navigateSource=resultlist,20220129_013913,"€ 1,075,000 kosten koper","€ 2,978    The asking price per m² (€ 1,075,000) is calculated by dividing the asking price of the home by the living area (361 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under offer,Available in consultation,"Desirable residence/villa, corner house",Resale property,1690,Protected townscape or village view (permit needed for alterations) and monumental building,Hipped roof covered with roof tiles,Living area361 m²External storage space4 m²,361 m²,4 m²,264 m²,"1,223 m³",9 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Skylight and flue,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Combi (gas-fired combination boiler from 2008, in ownership)",264 m²,Full ownership,Alongside a quiet road and in center,Back garden,75 m² (15 meter deep and 5 meter broad),Located at the northwest accessible via the rear,Detached wooden storage,Electricity,Public parking,no
