header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Waterloostraat 66 A,3062 TS Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-88022018-waterloostraat-66-a/?navigateSource=resultlist,20220126_175657,"€ 515,000 kosten koper","€ 5,722    The asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (90 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Available,Available in consultation,Upstairs apartment (double upstairs apartment),Resale property,1903,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area90 m²Exterior space attached to the building30 m²,90 m²,30 m²,270 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories,2nd floor,TV via cable,C        What does this mean?,Double glazing and energy efficient window,CH boiler,CH boiler,"Remeha Avanta 28C CW4 (gas-fired combination boiler, in ownership)",Full ownership,In residential district,Sun terrace,30 m² (6 meter deep and 5 meter broad),Paid parking and resident's parking permits,Yes,No,No,No,Yes,Yes,no
