header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
De Genestetlaan 172,2522 LS Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687307-de-genestetlaan-172/?navigateSource=resultlist,20220131_225707,"€ 325,000 kosten koper","€ 2,321    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (140 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 80.00 per month,Residential property with shared street entrance (apartment with open entrance to street),Resale property,1938,Gable roof covered with roof tiles,Living area140 m²Exterior space attached to the building7 m²,140 m²,7 m²,489 m³,5 rooms (3 bedrooms),1 bathroom,Shower,2 stories,3rd floor,TV via cable,D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Atag (gas-fired combination boiler from 2017, in ownership)",Full ownership,In residential district,Balcony present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 80.00 per month),Yes,Yes,Yes,no
