header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Haalderen 22,5235 ER Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42653011-haalderen-22/?navigateSource=resultlist,20220201_110139,"€ 358,500 kosten koper","€ 3,230    The asking price per m² (€ 358,500) is calculated by dividing the asking price of the home by the living area (111 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1981,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area111 m²Other space inside the building4 m²External storage space40 m²,111 m²,4 m²,40 m²,191 m²,350 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a loft,"Air conditioning, outdoor awning, passive ventilation system, rolldown shutters, flue, TV via cable and solar panels",B        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler and pellet burner,CH boiler,"Remeha Tzerra plus 28C (gas-fired combination boiler from 2015, to rent)",191 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,99 m² (11 meter deep and 9 meter broad),Located at the southeast accessible via the rear,Attached brick storage,Electricity,Carport,Public parking,no
