header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Eerste Atjehstraat 128 -2,1094 KT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676728-eerste-atjehstraat-128-2/?navigateSource=resultlist,20220130_221218,"€ 395,000 kosten koper","€ 6,695    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 128.84 per month,Upstairs apartment (apartment),Resale property,Before 1906,Partly furnished with carpets and curtains,Living area59 m²Exterior space attached to the building6 m²External storage space16 m²,59 m²,6 m²,16 m²,165 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Passive ventilation system,D        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal long-term lease (end date of long-term lease:  15-02-2054),Paid until 15-02-2054,Alongside a quiet road and in residential district,French balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 128.84 per month),Yes,Yes,Yes,no
