header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jesse Owenshof 26,1034 WT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42530859-jesse-owenshof-26/?navigateSource=resultlist,20220130_234849,"€ 450,000 kosten koper","€ 4,500    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 225 per month,2 months,Available,Available in consultation,Upstairs apartment,Resale property,1995,Living area100 m²Exterior space attached to the building9 m²External storage space9 m²,100 m²,9 m²,9 m²,309 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,4th floor,B            1.29What does this mean?,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Municipal long-term lease (end date of long-term lease:  01-07-2044),Paid until 01-07-2044,Alongside a quiet road and unobstructed surrounding view,Balcony present,Storage box,Underground parking and parking place,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
