header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Theresiastraat 59,2593 AA Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42582033-theresiastraat-59/?navigateSource=resultlist,20220131_230608,"€ 215,000 kosten koper","€ 4,574    The asking price per m² (€ 215,000) is calculated by dividing the asking price of the home by the living area (47 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 85.15 per month,Upstairs apartment,Resale property,1978,Flat roof,Living area47 m²Exterior space attached to the building3 m²External storage space8 m²,47 m²,3 m²,8 m²,145 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Hipbath and shower,1 story,1st floor,Optical fibre and TV via cable,C        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,In center,Balcony present,Detached brick storage,Resident's parking permits,Yes,Yes,Yes (€ 85.15 per month),Yes,Yes,Yes,no
