header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Heating,Hot water,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,error
Liviusstraat 3,5216 CD Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42696942-liviusstraat-3/?navigateSource=resultlist,20220201_112712,"€ 1,400,000 kosten koper","€ 6,667    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (210 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 29, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1961,Flat roof,Living area210 m²Other space inside the building28 m²Exterior space attached to the building5 m²,210 m²,28 m²,5 m²,733 m²,816 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,Flue,F        What does this mean?,CH boiler,CH boiler,733 m²,Full ownership,Alongside a quiet road and in residential district,Surrounded by garden,Balcony present,Built-in,Electricity,Built-in,1 car,no
