header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,error
Boomgaardhoekseweg 52,3191 TE Hoogvliet Rotterdam        ,https://www.funda.nl/en/koop/hoogvliet-rotterdam/huis-88833848-boomgaardhoekseweg-52/?navigateSource=resultlist,20220129_013723,"€ 265,000 kosten koper","€ 2,190    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (121 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under offer,Available on immediately,"Single-family home, row house",Resale property,1971-1980,Flat roof covered with asphalt roofing,Living area121 m²Exterior space attached to the building20 m²External storage space7 m²,121 m²,20 m²,7 m²,144 m²,429 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired from 2013, in ownership",144 m²,Municipal long-term lease (end date of long-term lease:  31-12-2051),€ 1.454 per year,"Alongside a quiet road, sheltered location and in residential district",Back garden and front garden,"64 m² (11,09 meter deep and 5,73 meter broad)",Located at the southeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity,Public parking,no
