header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boslaan 287,2594 NG Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88030885-boslaan-287/?navigateSource=resultlist,20220131_231232,"€ 280,000 kosten koper","€ 5,000    The asking price per m² (€ 280,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available immediately,€ 230.00 per month,Mezzanine (corridor apartment),Resale property,1979,Protected townscape or village view (permit needed for alterations),Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building7 m²,56 m²,7 m²,190 m³,2 rooms (1 bedroom),1 bathroom,"Bath, shower and toilet",1 story,8th floor,Elevator and mechanical ventilation,D            1.46What does this mean?,Double glazing,Communal central heating,Central facility,"On the edge of a forest, in center and unobstructed surrounding view",Balcony present,Public parking and resident's parking permits,Yes,Yes,Yes (€ 230.00 per month),Yes,Yes,Yes,no
