header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Latherusstraat 33,1032 CS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688077-latherusstraat-33/?navigateSource=resultlist,20220130_193812,"€ 435,000 kosten koper","€ 5,800    The asking price per m² (€ 435,000) is calculated by dividing the asking price of the home by the living area (75 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 159.00 per month,Upstairs apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area75 m²Other space inside the building6 m²Exterior space attached to the building5 m²,75 m²,6 m²,5 m²,271 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,3 stories,2nd floor,TV via cable,G        What does this mean?,Partly double glazed,CH boiler,CH boiler,"HR combi (gas-fired combination boiler from 2010, in ownership)",Municipal long-term lease (end date of long-term lease:  15-09-2053),€ 592 per year with option to purchase,Alongside a quiet road and in residential district,Balcony present,Yes,Yes,Yes (€ 159.00 per month),Yes,Yes,Yes,no
