header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Dilleveld 67,7006 TN Doetinchem        ,https://www.funda.nl/en/koop/doetinchem/huis-42671403-dilleveld-67/?navigateSource=resultlist,20220128_042011,"€ 309,000 kosten koper","€ 2,414    The asking price per m² (€ 309,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 15, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1993,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area128 m²Other space inside the building10 m²,128 m²,10 m²,178 m²,434 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,2 stories and a attic,"Skylight, optical fibre, mechanical ventilation, sliding door and TV via cable",B        What does this mean?,"Roof insulation, double glazing, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"HR (gas-fired combination boiler from 2008, in ownership)",178 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,50 m² (10 meter deep and 5 meter broad),Located at the east accessible via the rear,Attached brick storage,"Electricity, heating and running water",Parking on private property,no
