header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Burgvlietkade 51,2805 JB Gouda        ,https://www.funda.nl/en/koop/gouda/huis-42666271-burgvlietkade-51/?navigateSource=resultlist,20220130_141654,"€ 469,000 kosten koper","€ 3,580    The asking price per m² (€ 469,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1936,Combination roof covered with roof tiles,Living area131 m²Other space inside the building38 m²Exterior space attached to the building8 m²,131 m²,38 m²,8 m²,110 m²,530 m³,7 rooms (6 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,"2 stories, a/an attic and a basement","Outdoor awning, skylight and passive ventilation system",F        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Atag HR (gas-fired combination boiler from 2021, in ownership)",110 m²,Full ownership,"Alongside a quiet road, on navigable waterway, alongside water, in residential district, freestanding location and unobstructed surrounding view",Back garden and front garden,"31 m² (6,26 meter deep and 5 meter broad)",Located at the southwest accessible via the rear,Balcony present,Built-in,Electricity and running water,Public parking,no
