header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Strand Residence - bouwnummer 2.0.3,1865 AC Bergen aan Zee        ,https://www.funda.nl/en/koop/bergen-aan-zee/appartement-42432676-strand-residence-bouwnummer-203/?navigateSource=resultlist,20220128_023001,"€ 691,500 vrij op naam","€ 6,847    The asking price per m² (€ 691,500) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Available,Available in consultation,Galleried apartment (apartment),New property,2023,Combination roof covered with other,Living area101 m²Exterior space attached to the building22 m²External storage space2 m²,101 m²,22 m²,2 m²,272 m³,4 rooms (3 bedrooms),3 bathrooms and 1 separate toilet,"Bath, 3 showers and 2 toilets",1 story,"Elevator, mechanical ventilation, TV via cable and solar panels",Not available,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",Geothermal heating,In center,Balcony present,Built-in,Electricity,Underground parking,Parking garage,Yes,Yes,Yes,Yes,Yes,Yes,no
