header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Prins Hendrikstraat 44,4571 HG Axel        ,https://www.funda.nl/en/koop/axel/huis-88995737-prins-hendrikstraat-44/?navigateSource=resultlist,20220130_122131,"€ 289,000 kosten koper","€ 1,403    The asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (206 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1926,Combination roof covered with roof tiles,Living area206 m²Other space inside the building46 m²Exterior space attached to the building70 m²,206 m²,46 m²,70 m²,185 m²,838 m³,8 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, rolldown shutters and flue",G        What does this mean?,Roof insulation and mostly double glazed,CH boiler and wood heater,CH boiler,"Bosch (gas-fired combination boiler from 2011, in ownership)",185 m²,Full ownership,Alongside a quiet road and in residential district,Roof terrace present,Attached brick garage,1 car,Electricity and running water,Public parking,no
