header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Insulation.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Amalia van Solmsstraat 32,2595 TB Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42675822-amalia-van-solmsstraat-32/?navigateSource=resultlist,20220131_194908,"€ 350,000 kosten koper","€ 3,684    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 161.41 per month,Apartment with shared street entrance (apartment),Resale property,1956,Gable roof covered with roof tiles,Living area95 m²Other space inside the building1 m²Exterior space attached to the building10 m²External storage space7 m²,95 m²,1 m²,10 m²,7 m²,318 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Passive ventilation system and TV via cable,B        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Vaillant (gas-fired from 2016, in ownership)",Municipal long-term lease (end date of long-term lease:  31-12-2025),€ 55 per year,"Alongside a quiet road, sheltered location, in center and in residential district",Balcony present,Detached brick storage,No insulation,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 161.41 per month),Yes,No,Yes,no
