header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Maarsbergenstraat 314 en 316,2546 SW Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42696808-maarsbergenstraat-314-en-316/?navigateSource=resultlist,20220131_221859,"€ 450,000 kosten koper","€ 3,041    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 30, 2022",Available,Available in consultation,€ 150.00 per month,Ground-floor + upstairs apartment (apartment),Resale property,1936,Living area148 m²Exterior space attached to the building8 m²External storage space17 m²,148 m²,8 m²,17 m²,512 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Shower,2 stories,Ground floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2006, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Back garden,"111 m² (14,67 meter deep and 7,58 meter broad)",Located at the southeast,Balcony present,Detached wooden storage,Public parking and resident's parking permits,Yes,Yes,Yes (€ 150.00 per month),Yes,No,Yes,no
