header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwpoortstraat 108 1,1055 RZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42676395-nieuwpoortstraat-108-1/?navigateSource=resultlist,20220130_190659,"€ 325,000 kosten koper","€ 7,065    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (46 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 91.57 per month,Upstairs apartment (apartment),Resale property,1934,Flat roof,Living area46 m²Other space inside the building1 m²Exterior space attached to the building2 m²External storage space7 m²,46 m²,1 m²,2 m²,7 m²,152 m³,3 rooms (2 bedrooms),1 bathroom,Shower,1 story,2nd floor,Passive ventilation system,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2009, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 01-12-2058,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 91.57 per month),Yes,Yes,Yes,no
