header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Roerstraat 36 2,1078 LP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88027199-roerstraat-36-2/?navigateSource=resultlist,20220130_184205,"€ 550,000 kosten koper","€ 6,962    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (79 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 154 per month,3 weeks,Under offer,Available in consultation,€ 153.68 per month,Upstairs apartment (apartment),Resale property,1930,Combination roof covered with asphalt roofing and roof tiles,Living area79 m²Other space inside the building1 m²Exterior space attached to the building7 m²,79 m²,1 m²,7 m²,263 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,2nd floor,Passive ventilation system and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Intergas kombi Kompakt (gas-fired combination boiler from 2012, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-08-2053),"€ 880,5 per year with option to purchase",Alongside a quiet road and in residential district,Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 153.68 per month),Yes,Yes,Yes,no
