header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,error
Anthony Fokkersingel 67,2497 BK Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42668942-anthony-fokkersingel-67/?navigateSource=resultlist,20220131_222303,"€ 475,000 kosten koper","€ 3,571    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1998,Shed roof covered with roof tiles,Living area133 m²External storage space7 m²,133 m²,7 m²,144 m²,505 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Skylight, mechanical ventilation and TV via cable",A        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2016, in ownership)",144 m²,Full ownership,"Alongside a quiet road, alongside water and unobstructed surrounding view",Back garden,"67 m² (12,6 meter deep and 5,28 meter broad)",Located at the northeast accessible via the rear,French balcony present,Detached wooden storage,Electricity,Public parking,no
