header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Cliostraat 11 II,1077 KA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42653898-cliostraat-11-ii/?navigateSource=resultlist,20220131_005535,"€ 700,000 kosten koper","€ 6,796    The asking price per m² (€ 700,000) is calculated by dividing the asking price of the home by the living area (103 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 143.31 per month,Upstairs apartment (apartment),Resale property,1939,Listed building (national monument),Living area103 m²Exterior space attached to the building5 m²,103 m²,5 m²,346 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,2nd floor,Mechanical ventilation,Not required,Partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,"€ 1.585,7 per year","Alongside a quiet road, in center and in residential district",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 143.31 per month),Yes,Yes,Yes,no
