header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Rooseveltlaan 40 II,1078 NK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42696333-rooseveltlaan-40-ii/?navigateSource=resultlist,20220130_234301,"€ 950,000 kosten koper","€ 7,422    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (128 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available in consultation,€ 204.12 per month,Upstairs apartment (apartment),Resale property,1934,Protected townscape or village view (permit needed for alterations) and listed building (national monument),Combination roof covered with asphalt roofing and roof tiles,Living area128 m²Exterior space attached to the building31 m²,128 m²,31 m²,434 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and toilet",2 stories,"Mechanical ventilation, passive ventilation system and TV via cable",D        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Remeha (gas-fired combination boiler from 2011, in ownership)",See deed,In center,Roof terrace present and balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 204.12 per month),Yes,Yes,Yes,no
