header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Van Hoeylaan 9,2594 CN Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-42586190-van-hoeylaan-9/?navigateSource=resultlist,20220131_214018,"€ 1,400,000 kosten koper","€ 5,809    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (241 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1925,Protected townscape or village view (permit needed for alterations),Combination roof covered with asphalt roofing and roof tiles,Living area241 m²Other space inside the building8 m²Exterior space attached to the building2 m²External storage space3 m²,241 m²,8 m²,2 m²,3 m²,416 m²,900 m³,9 rooms (7 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and toilet",3 stories and a basement,Mechanical ventilation and sliding door,D        What does this mean?,"Roof insulation, double glazing and floor insulation",CH boiler,CH boiler and electrical boiler,"Nefit (gas-fired combination boiler from 2017, in ownership)",416 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district","Back garden, front garden and side garden","179 m² (9,5 meter deep and 18,8 meter broad)",Located at the south,Balcony present,Detached wooden storage,Public parking,no
