header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,Area,Ownership situation,Garden,Back garden,error
Gashouderplein (Bouwnr. 134),6827 AX Arnhem        ,https://www.funda.nl/en/koop/arnhem/huis-41901838-gashouderplein-bouwnr-134/?navigateSource=resultlist,20220129_080453,"€ 439,500 vrij op naam","€ 2,389    The asking price per m² (€ 439,500) is calculated by dividing the asking price of the home by the living area (184 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, row house",New property,2020,Living area184 m²,184 m²,108 m²,614 m³,4 rooms (3 bedrooms),2 stories and a attic,A        What does this mean?,108 m²,Full ownership,Back garden,"43 m² (9 meter deep and 4,77 meter broad)",no
