header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Insulation.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westenburgerweg 50,5213 SK Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-88024431-westenburgerweg-50/?navigateSource=resultlist,20220201_111523,"€ 300,000 kosten koper","€ 5,357    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 weeks,Sold under reservation,Available in consultation,€ 123.00 per month,Apartment with shared street entrance (apartment),Resale property,2007,Flat roof covered with asphalt roofing,Living area56 m²Exterior space attached to the building1 m²External storage space4 m²,56 m²,1 m²,4 m²,183 m³,2 rooms (1 bedroom),1 separate toilet,1 story,4th floor,"Mechanical ventilation, rolldown shutters, sliding door and TV via cable",A        What does this mean?,Completely insulated,District heating,District heating,Full ownership,"Alongside park, alongside a quiet road and sheltered location",Built-in,No insulation,Parking place,Paid parking,Yes,Yes,Yes (€ 123.00 per month),Yes,Yes,Yes,no
