header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Vespuccistraat 47 II-III,1056 SH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42546307-vespuccistraat-47-ii-iii/?navigateSource=resultlist,20220129_010401,"€ 750,000 kosten koper","€ 5,769    The asking price per m² (€ 750,000) is calculated by dividing the asking price of the home by the living area (130 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 130.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1926,Listed building (national monument),Flat roof,Living area130 m²Other space inside the building2 m²Exterior space attached to the building12 m²,130 m²,2 m²,12 m²,435 m³,4 rooms (3 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,3rd floor,Mechanical ventilation and TV via cable,Not required,Partly double glazed,CH boiler,CH boiler,"ATAG A244EC (gas-fired combination boiler from 2016, in ownership)",Full ownership,Alongside a quiet road and in residential district,Balcony present,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 130.00 per month),Yes,Yes,Yes,no
