header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Leyweg 158 B,2545 CX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42531923-leyweg-158-b/?navigateSource=resultlist,20220131_230336,"€ 240,000 kosten koper","€ 3,000    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,€ 310.00 per month,Galleried apartment (apartment),Resale property,1965,Flat roof covered with asphalt roofing,Living area80 m²Exterior space attached to the building7 m²External storage space6 m²,80 m²,7 m²,6 m²,225 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,1 story,12th floor,Elevator,C        What does this mean?,Double glazing,Communal central heating,Gas water heater,Full ownership,In residential district and unobstructed surrounding view,Balcony present,Built-in,Electricity,Parking on gated property,Yes,Yes,Yes (€ 310.00 per month),Yes,Yes,Yes,no
