header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
't Zand 16 16 A,3544 NC Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-42682873-t-zand-16-16-a/?navigateSource=resultlist,20220131_162702,"€ 795,000 kosten koper","€ 3,383    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (235 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1915,Double occupancy present and double occupancy possible,Combination roof covered with asphalt roofing and roof tiles,Living area235 m²Other space inside the building55 m²Exterior space attached to the building12 m²External storage space23 m²,235 m²,55 m²,12 m²,23 m²,353 m²,"1,086 m³",9 rooms (7 bedrooms),2 bathrooms,Shower and toilet,4 stories and a attic with loft,"Passive ventilation system, flue and sliding door",E        What does this mean?,Double glazing and insulated walls,"CH boiler, fireplace and partial floor heating",CH boiler and gas water heater,"Vaillant (gas-fired combination boiler from 2016, in ownership)",353 m²,Full ownership,In residential district and unobstructed surrounding view,Back garden and front garden,"134 m² (14,5 meter deep and 6 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached wooden storage,Attached brick garage,1 car,"Electrical door, loft, electricity, heating and running water",Parking on private property and public parking,no
