header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Oostmaaslaan 730,3063 DK Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-40759865-oostmaaslaan-730/?navigateSource=resultlist,20220126_003015,"€ 795,000 kosten koper","€ 3,715    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (214 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 745,000 kosten koper",6+ months,Sold under reservation,Available immediately,€ 420.00 per month,Upstairs apartment (apartment),Resale property,1991,Renovation project,Living area214 m²Other space inside the building1 m²Exterior space attached to the building13 m²,214 m²,1 m²,13 m²,678 m³,4 rooms (3 bedrooms),1 separate toilet,1 story,6th floor,Elevator,C            1.43What does this mean?,District heating,Central facility,Long-term lease (end date of long-term lease:  19-11-2088),Paid until 19-11-2039,Unobstructed surrounding view,Balcony present,Built-in,Parking on gated property,Yes,Yes,Yes (€ 420.00 per month),Yes,Yes,Yes,no
