header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bestevâerstraat 81 -II,1056 HJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664742-bestevaerstraat-81-ii/?navigateSource=resultlist,20220131_004451,"€ 350,000 kosten koper","€ 6,731    The asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (52 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Under offer,Available in consultation,€ 86.27 per month,Upstairs apartment (apartment),Resale property,1906-1930,Renovation project,Flat roof covered with asphalt roofing,Living area52 m²Exterior space attached to the building5 m²,52 m²,5 m²,172 m³,3 rooms (2 bedrooms),1 story,3rd floor,Passive ventilation system and TV via cable,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2014, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2060),Paid until 15-12-2060,Alongside a quiet road and in residential district,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 86.27 per month),Yes,Yes,Yes,no
