header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Herenbaan 1,4645 RG Putte        ,https://www.funda.nl/en/koop/putte/huis-42680365-herenbaan-1/?navigateSource=resultlist,20220129_085326,"€ 519,000 kosten koper","€ 3,414    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 519,000) is calculated by dividing the asking price of the home by the living area (152 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 25, 2022",Available,Available in consultation,"Single-family home, detached residential property",Resale property,1978,Shed roof covered with roof tiles,Living area152 m²Other space inside the building25 m²Exterior space attached to the building12 m²External storage space29 m²,152 m²,25 m²,12 m²,29 m²,837 m²,590 m³,8 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Toilet,2 stories,"Skylight, flue and TV via cable",C            1.42What does this mean?,"Roof insulation, double glazing and insulated walls","Electric heating, hot air heating, wood heater and partial floor heating",CH boiler,837 m²,Full ownership,On the edge of a forest and unobstructed surrounding view,Surrounded by garden,Detached brick garage,2 cars,"Electrical door, electricity and running water",Parking on gated property and parking on private property,no
