header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Service charges,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Ownership situation,Fees,error
Silodam,1013 AW Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-42483351-silodam/?navigateSource=resultlist,20220130_201505,"€ 19,500 kosten koper",€ 85 per month,6+ months,Available,Available in consultation,Parking place,Resale property,1,Long-term lease,Paid until 15-03-2048,no
