header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,Commercial property,error
Kleiburg 17 a,1104 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88050900-kleiburg-17-a/?navigateSource=resultlist,20220130_234314,"€ 450,000 kosten koper","€ 3,689    The asking price per m² (€ 450,000) is calculated by dividing the asking price of the home by the living area (122 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 200 per month,"January 28, 2022",Available,Available in consultation,€ 110.00 per month,Double ground-floor apartment (apartment),Resale property,1971,Protected townscape or village view (permit needed for alterations) and partly furnished with carpets and curtains,Flat roof covered with asphalt roofing,Living area122 m²Exterior space attached to the building13 m²,122 m²,13 m²,377 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories,1st floor,"Mechanical ventilation, passive ventilation system, sliding door and TV via cable",C        What does this mean?,Double glazing,District heating and complete floor heating,District heating,"Alongside park, alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Built-in,Electricity,Public parking,Yes,Yes,Yes (€ 110.00 per month),Yes,Yes,Yes,        Not yet present but possible (built-in)    ,no
