header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Hot water,Ownership situation,Location,Garden,Balcony/roof garden,Type of garage,Capacity,Facilities,Insulation.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kloostertuin 6,1861 SR Bergen (NH)        ,https://www.funda.nl/en/koop/bergen-nh/appartement-42412894-kloostertuin-6/?navigateSource=resultlist,20220130_112946,"€ 798,000 kosten koper","€ 5,503    The asking price per m² (€ 798,000) is calculated by dividing the asking price of the home by the living area (145 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 369 per month,5 months,Available,Available in consultation,Maisonnette (apartment),Resale property,2008,Combination roof,Living area145 m²Other space inside the building28 m²Exterior space attached to the building25 m²,145 m²,28 m²,25 m²,537 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,1st floor,A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",Central facility,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Sun terrace,Balcony present,Built-in,2 cars,Electrical door and electricity,"Roof insulation, insulated walls and floor insulation",Yes,Yes,Yes,Yes,Yes,Yes,no
