header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Prins Mauritslaan 84 B,2582 LV Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42583993-prins-mauritslaan-84-b/?navigateSource=resultlist,20220131_210547,"€ 625,000 kosten koper","€ 4,401    The asking price per m² (€ 625,000) is calculated by dividing the asking price of the home by the living area (142 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 699,000 kosten koper",3 months,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1911,Protected townscape or village view (permit needed for alterations),Flat roof,Living area142 m²Exterior space attached to the building9 m²External storage space12 m²,142 m²,9 m²,12 m²,508 m³,3 rooms (2 bedrooms),1 separate toilet,1 story,3rd floor,Flue and TV via cable,G        What does this mean?,Partly double glazed,Communal central heating,Electrical boiler (rental) and gas water heater (rental),Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Paid parking and resident's parking permits,No,No,No,No,No,Yes,no
