header_title,header_subtitle,ad_link,ad_download_date_time,Aangeboden sinds,Verkoopdatum,Looptijd,error
Bergselaan 252,3037 CN Rotterdam        Liskwartier,https://www.funda.nl/en/koop/rotterdam/huis-88015839-bergselaan-252/?navigateSource=resultlist,20220125_232625,17 december 2021,20 januari 2022,4 weken,no
