header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Hinthamereinde 64 L,5211 PP Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/huis-42680166-hinthamereinde-64-l/?navigateSource=resultlist,20220130_130231,"€ 565,000 kosten koper","€ 4,154    The asking price per m² (€ 565,000) is calculated by dividing the asking price of the home by the living area (136 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 200 per month,"January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,2008,Living area136 m²Exterior space attached to the building52 m²External storage space7 m²,136 m²,52 m²,7 m²,468 m³,6 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",4 stories,Sliding door and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",Full ownership,Full ownership,In center,Sun terrace,"22 m² (4,4 meter deep and 4,94 meter broad)",Located at the southwest,Roof terrace present,Built-in,Basement,1 car,Parking garage,no
