header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Red Debroystraat 48,3069 ZJ Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42662666-red-debroystraat-48/?navigateSource=resultlist,20220126_170746,"€ 369,000 kosten koper","€ 3,101    The asking price per m² (€ 369,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Single-family home, row house",Resale property,1988,Gable roof,Living area119 m²Other space inside the building1 m²Exterior space attached to the building6 m²,119 m²,1 m²,6 m²,139 m²,415 m³,5 rooms (4 bedrooms),3 stories,"Skylight, mechanical ventilation, passive ventilation system and sliding door",B        What does this mean?,Double glazing,District heating and partial floor heating,District heating,139 m²,Municipal long-term lease (end date of long-term lease:  28-12-2086),Paid until 28-12-2037,In residential district,Back garden and front garden,"57 m² (11,2 meter deep and 5,11 meter broad)",Located at the southeast,Balcony present,Attached brick storage,Loft and electricity,No insulation,Public parking,no
