header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Koopweg 50,1402 PE Bussum        ,https://www.funda.nl/en/koop/bussum/huis-42685286-koopweg-50/?navigateSource=resultlist,20220129_024339,"€ 425,000 kosten koper","€ 3,632    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (117 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 19, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1918,Combination roof covered with roof tiles,Living area117 m²Other space inside the building8 m²Exterior space attached to the building21 m²External storage space3 m²,117 m²,8 m²,21 m²,3 m²,200 m²,456 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories and a basement,"Outdoor awning, rolldown shutters and flue",D        What does this mean?,Roof insulation and double glazing,CH boiler and fireplace,CH boiler,"Vaillant (gas-fired combination boiler from 2005, in ownership)",200 m²,Ownership encumbered with long-term leaset,€ 178 per year,Alongside a quiet road and in residential district,Back garden and front garden,35 m² (7 meter deep and 5 meter broad),Located at the southeast accessible via the rear,Detached brick storage,Electricity,Parking on private property,no
