header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Balcony/roof garden,Type of parking facilities,error
Singerstraat 75,1064 WP Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88886438-singerstraat-75/?navigateSource=resultlist,20220130_195300,"€ 489,000 kosten koper","€ 4,842    The asking price per m² (€ 489,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 37 per month,4 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1998,Flat roof covered with asphalt roofing,Living area101 m²Exterior space attached to the building24 m²,101 m²,24 m²,96 m²,343 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,2 stories,"Mechanical ventilation, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler and hot air heating,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2014, in ownership)",96 m²,Ownership encumbered with long-term leaset (end date of long-term lease:  01-10-2045),Paid until 01-10-2045,Alongside a quiet road and in residential district,Back garden,"4 meter deep and 3,65 meter broad",Balcony present,"Paid parking, public parking and resident's parking permits",no
