header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Prinses Arianestraat 15,4902 NZ Oosterhout (NB)        ,https://www.funda.nl/en/koop/oosterhout-nb/huis-42542470-prinses-arianestraat-15/?navigateSource=resultlist,20220128_135504,"€ 479,000 kosten koper","€ 3,602    The asking price per m² (€ 479,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area133 m²Other space inside the building17 m²,133 m²,17 m²,235 m²,496 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,"Balanced ventilation system, skylight and sliding door",Not available,"Roof insulation, energy efficient window, insulated walls, floor insulation and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler,235 m²,Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"95 m² (10,6 meter deep and 9 meter broad)",Located at the southeast accessible via the rear,Attached brick garage,1 car,Electricity,No insulation,Parking on private property and public parking,no
