header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kleiburg 601,1104 EA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42688836-kleiburg-601/?navigateSource=resultlist,20220130_194826,"€ 275,000 kosten koper","€ 4,583    The asking price per m² (€ 275,000) is calculated by dividing the asking price of the home by the living area (60 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 20, 2022",Available,Available in consultation,€ 144.00 per month,Upstairs apartment (apartment),Resale property,1972,Protected townscape or village view (permit needed for alterations),Living area60 m²Exterior space attached to the building11 m²External storage space5 m²,60 m²,11 m²,5 m²,201 m³,2 rooms (1 bedroom),1 story,6th floor,"Elevator, mechanical ventilation and TV via cable",C        What does this mean?,Double glazing,District heating,District heating,Municipal ownership encumbered with long-term leaset,Paid until 01-01-2055,Municipal ownership encumbered with long-term leaset,Paid until 01-01-2055,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 144.00 per month),Yes,Yes,Yes,no
