header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of stories,Provisional energy label,error
Sluishuis (Bouwnr. 68),1086 ZJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-41262169-sluishuis-bouwnr-68/?navigateSource=resultlist,20220130_222633,"€ 943,848 vrij op naam","€ 7,432    The asking price per m² (€ 943,848) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,Apartment with shared street entrance,New property,2021,Living area127 m²,127 m²,318 m³,3 rooms,1 story,A        What does this mean?,no
