header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Spoorlaan 363,5038 CB Tilburg        ,https://www.funda.nl/en/koop/tilburg/appartement-42523578-spoorlaan-363/?navigateSource=resultlist,20220129_014117,"€ 645,000 kosten koper","€ 2,768    The asking price per m² (€ 645,000) is calculated by dividing the asking price of the home by the living area (233 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,€ 350.00 per month,Penthouse (apartment),Resale property,2007,Flat roof covered with other,Living area233 m²External storage space9 m²,233 m²,9 m²,764 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",29 stories,29th floor,"Mechanical ventilation, passive ventilation system and TV via cable",A+        What does this mean?,"Double glazing, energy efficient window, insulated walls and completely insulated",Communal central heating and heat recovery unit,Central facility,Full ownership,In center and unobstructed surrounding view,Storage box,Underground parking,Paid parking and parking garage,Yes,Yes,Yes (€ 350.00 per month),Yes,Yes,Yes,no
