header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
Bergstraat (Bouwnr. 1),5551 AX Valkenswaard        ,https://www.funda.nl/en/koop/valkenswaard/appartement-41265000-bergstraat-bouwnr-1/?navigateSource=resultlist,20220129_003703,"€ 499,900 vrij op naam","€ 4,586    The asking price per m² (€ 499,900) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Under option,Available in consultation,Apartment with shared street entrance (apartment),New property,2022,Gable roof covered with roof tiles,"Algemene woning keur, brandveiligheid, Energie Prestatie Advies, politiekeurmerk and woningborg garantiecertificaat",Living area109 m²Exterior space attached to the building52 m²,109 m²,52 m²,350 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,1 story,1st floor,"Balanced ventilation system, elevator, mechanical ventilation, passive ventilation system, TV via cable, solar collectors and solar panels",A        What does this mean?,"Roof insulation, double glazing, eco-building, energy efficient window, draft protection, insulated walls, floor insulation and completely insulated","Complete floor heating, heat recovery unit and heat pump",Electrical boiler and solar collectors,"Alongside a quiet road, sheltered location, In wooded surroundings and unobstructed surrounding view",Back garden,"52 m² (5,5 meter deep and 9,5 meter broad)",Located at the southwest,Detached wooden storage,Electricity,Parking place,Parking on gated property and parking on private property,no
