header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Afrikalaan 139,2408 PA Alphen aan den Rijn        ,https://www.funda.nl/en/koop/alphen-aan-den-rijn/appartement-88900801-afrikalaan-139/?navigateSource=resultlist,20220130_151811,"€ 335,000 kosten koper","€ 3,350    The asking price per m² (€ 335,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,€ 143.29 per month,Ground-floor apartment (apartment),Resale property,1996,Accessible for seniors,Flat roof covered with asphalt roofing,Living area100 m²External storage space6 m²,100 m²,6 m²,368 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,C        What does this mean?,Completely insulated,CH boiler,CH boiler,"AWB (gas-fired from 1997, in ownership)",Back garden and front garden,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 143.29 per month),Yes,Yes,Yes,no
