header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Argonautenstraat 88 -1,1076 KV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42678211-argonautenstraat-88-1/?navigateSource=resultlist,20220130_215221,"€ 550,000 kosten koper","€ 8,333    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (66 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 153 per month,2 weeks,Available,Available in consultation,Upstairs apartment (apartment),Resale property,1930,Hipped roof covered with roof tiles,Living area66 m²Other space inside the building2 m²,66 m²,2 m²,235 m³,4 rooms (2 bedrooms),1 bathroom,"Bath, shower and toilet",2 stories,1st floor,Passive ventilation system,C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2020, in ownership)",Ownership encumbered with long-term leaset (end date of long-term lease:  28-02-2055),In residential district,Balcony present,Storage box,Electricity,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes,Yes,Yes,Yes,no
