header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Jekerstraat 104 h,1078 MJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88050806-jekerstraat-104-h/?navigateSource=resultlist,20220130_180859,"€ 725,000 kosten koper","€ 8,735    The asking price per m² (€ 725,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 28, 2022",Available,Available immediately,€ 88.21 per month,Ground-floor apartment (apartment),Resale property,1906-1930,Living area83 m²External storage space6 m²,83 m²,6 m²,321 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,Passive ventilation system,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired from 2014, in ownership)",Municipal long-term lease (end date of long-term lease:  15-05-2051),"Alongside a quiet road, sheltered location and in residential district",Back garden,"49 m² (0,08 meter deep and 0,07 meter broad)",Located at the west,Detached brick storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 88.21 per month),Yes,Yes,Yes,no
