header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Memeleiland 91,1014 ZL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42555463-memeleiland-91/?navigateSource=resultlist,20220130_152553,"€ 650,000 kosten koper","€ 6,373    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (102 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 166.13 per month,Ground-floor apartment (apartment),Resale property,2020,Flat roof,Living area102 m²Exterior space attached to the building7 m²External storage space19 m²,102 m²,7 m²,19 m²,383 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,2 stories,Ground floor,"Balanced ventilation system, optical fibre and solar panels",A        What does this mean?,Double glazing and completely insulated,District heating and complete floor heating,District heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2068),€ 4.390 per year with option to purchase,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  30-04-2068),€ 129 per year with option to purchase,In residential district,Balcony present,Storage box,"Built-in, underground parking and parking place",1 car,Paid parking,Yes,Yes,Yes (€ 166.13 per month),Yes,No,Yes,no
