header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hattemlaan 58,2573 WN Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88018061-hattemlaan-58/?navigateSource=resultlist,20220131_233957,"€ 259,000 kosten koper","€ 2,910    The asking price per m² (€ 259,000) is calculated by dividing the asking price of the home by the living area (89 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,€ 66.43 per month,Apartment with shared street entrance,Resale property,1937,Flat roof covered with asphalt roofing,Living area89 m²Exterior space attached to the building6 m²External storage space1 m²,89 m²,6 m²,1 m²,315 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,1st floor,Mechanical ventilation and TV via cable,G        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2017, in ownership",Full ownership,Balcony present,Attached brick storage,Yes,Yes,Yes (€ 66.43 per month),Yes,Yes,Yes,no
